index,node_i,node_j,voltage,circuits,dc,x,r,capacity
LTGES0643a,ES00477,ES01095,220,2,f,0.67123,0.1338,983.1120383760947
LTGES0643b,ES00477,ES01095,220,2,f,0.67123,0.1338,983.1120383760947
LTGES0644,ES01095,ES00478,220,1,f,0.8999900000000001,0.1794,491.55601918804734
LTGES0645,ES00344,ES00911,220,1,f,0.77056,0.1536,491.55601918804734
LTGES0646,ES01095,ES00478,220,1,f,0.9090199999999999,0.1812,491.55601918804734
LTGES0648a,ES00031,ES00029,400,2,f,0.6789599999999999,0.08279999999999998,3574.952866822163
LTGES0648b,ES00031,ES00029,400,2,f,0.6789599999999999,0.08279999999999998,3574.952866822163
LTGES0649a,ES00030,ES00028,220,2,f,0.8307599999999999,0.16559999999999997,983.1120383760947
LTGES0649b,ES00030,ES00028,220,2,f,0.8307599999999999,0.16559999999999997,983.1120383760947
LTGES0650a,ES00915,ES00031,400,3,f,1.0086,0.12299999999999998,5362.429300233244
LTGES0650b,ES00915,ES00031,400,3,f,1.0086,0.12299999999999998,5362.429300233244
LTGES0650c,ES00915,ES00031,400,3,f,1.0086,0.12299999999999998,5362.429300233244
LTGES0651a,ES00203,ES00914,400,2,f,1.67526,0.20429999999999998,3574.952866822163
LTGES0651b,ES00203,ES00914,400,2,f,1.67526,0.20429999999999998,3574.952866822163
LTGES0652a,ES00685,ES00146,400,3,f,2.09592,0.2556,5362.429300233244
LTGES0652b,ES00685,ES00146,400,3,f,2.09592,0.2556,5362.429300233244
LTGES0652c,ES00685,ES00146,400,3,f,2.09592,0.2556,5362.429300233244
LTGES0653a,ES00684,ES00145,220,3,f,2.56452,0.5112,1474.6680575641421
LTGES0653b,ES00684,ES00145,220,3,f,2.56452,0.5112,1474.6680575641421
LTGES0653c,ES00684,ES00145,220,3,f,2.56452,0.5112,1474.6680575641421
LTGES0654a,ES00684,ES00145,220,3,f,2.56452,0.5112,1474.6680575641421
LTGES0654b,ES00684,ES00145,220,3,f,2.56452,0.5112,1474.6680575641421
LTGES0654c,ES00684,ES00145,220,3,f,2.56452,0.5112,1474.6680575641421
LTGES0655,ES00926,ES00033,400,1,f,36.8262,4.491,1787.4764334110814
LTGES0656a,ES00480,ES00769,400,2,f,3.2250599999999996,0.3933,3574.952866822163
LTGES0656b,ES00480,ES00769,400,2,f,3.2250599999999996,0.3933,3574.952866822163
LTGES0657,ES00147,ES01213,220,1,f,3.31702,0.6611999999999999,491.55601918804734
LTGES0658,ES00481,ES00084,400,1,f,16.081020000000002,1.9611,1787.4764334110814
LTGES0659a,ES00031,ES00203,400,2,f,5.6260200000000005,0.6861,3574.952866822163
LTGES0659b,ES00031,ES00203,400,2,f,5.6260200000000005,0.6861,3574.952866822163
LTGES0660,ES00148,ES00055,400,1,f,54.730079999999994,6.6743999999999994,1787.4764334110814
LTGES0661a,ES00915,ES00480,400,2,f,1.9950599999999998,0.24329999999999996,3574.952866822163
LTGES0661b,ES00915,ES00480,400,2,f,1.9950599999999998,0.24329999999999996,3574.952866822163
LTGES0662a,ES00916,ES00271,400,2,f,3.2447399999999997,0.3957,3574.952866822163
LTGES0662b,ES00916,ES00271,400,2,f,3.2447399999999997,0.3957,3574.952866822163
LTGES0663a,ES00916,ES00050,400,2,f,12.67638,1.5459,3574.952866822163
LTGES0663b,ES00916,ES00050,400,2,f,12.67638,1.5459,3574.952866822163
LTGES0664a,ES00483,ES00471,400,2,f,0.99384,0.1212,3574.952866822163
LTGES0664b,ES00483,ES00471,400,2,f,0.99384,0.1212,3574.952866822163
LTGES0665,ES00967,ES00484,220,1,f,5.94475,1.185,491.55601918804734
LTGES0666,ES00484,ES00701,220,1,f,13.376439999999999,2.6664,491.55601918804734
LTGES0667a,ES00150,ES00486,400,2,f,3.46368,0.4224,3574.952866822163
LTGES0667b,ES00150,ES00486,400,2,f,3.46368,0.4224,3574.952866822163
LTGES0668,ES00484,ES00919,220,1,f,16.08845,3.207,491.55601918804734
LTGES0669a,ES00919,ES00013,220,2,f,1.89329,0.3774,983.1120383760947
LTGES0669b,ES00919,ES00013,220,2,f,1.89329,0.3774,983.1120383760947
LTGES0670a,ES00014,ES00483,400,2,f,4.856039999999999,0.5922,3574.952866822163
LTGES0670b,ES00014,ES00483,400,2,f,4.856039999999999,0.5922,3574.952866822163
LTGES0671a,ES00483,ES00486,400,2,f,2.14512,0.2616,3574.952866822163
LTGES0671b,ES00483,ES00486,400,2,f,2.14512,0.2616,3574.952866822163
LTGES0672a,ES00150,ES00146,400,2,f,0.69372,0.0846,3574.952866822163
LTGES0672b,ES00150,ES00146,400,2,f,0.69372,0.0846,3574.952866822163
LTGES0673a,ES00921,ES00923,400,4,f,1.34316,0.1638,7149.905733644326
LTGES0673b,ES00921,ES00923,400,4,f,1.34316,0.1638,7149.905733644326
LTGES0673c,ES00921,ES00923,400,4,f,1.34316,0.1638,7149.905733644326
LTGES0673d,ES00921,ES00923,400,4,f,1.34316,0.1638,7149.905733644326
LTGES0674a,ES00920,ES00922,220,4,f,1.64346,0.3276,1966.2240767521894
LTGES0674b,ES00920,ES00922,220,4,f,1.64346,0.3276,1966.2240767521894
LTGES0674c,ES00920,ES00922,220,4,f,1.64346,0.3276,1966.2240767521894
LTGES0674d,ES00920,ES00922,220,4,f,1.64346,0.3276,1966.2240767521894
LTGES0675a,ES00921,ES00489,400,2,f,0.48708,0.059399999999999994,3574.952866822163
LTGES0675b,ES00921,ES00489,400,2,f,0.48708,0.059399999999999994,3574.952866822163
LTGES0676a,ES00914,ES00146,400,2,f,0.9815400000000001,0.1197,3574.952866822163
LTGES0676b,ES00914,ES00146,400,2,f,0.9815400000000001,0.1197,3574.952866822163
LTGES0677a,ES00914,ES00923,400,2,f,0.49937999999999994,0.06089999999999999,3574.952866822163
LTGES0677b,ES00914,ES00923,400,2,f,0.49937999999999994,0.06089999999999999,3574.952866822163
LTGES0678a,ES00924,ES00474,220,2,f,0.01204,0.0024,983.1120383760947
LTGES0678b,ES00924,ES00474,220,2,f,0.01204,0.0024,983.1120383760947
LTGES0679,ES00474,ES00299,220,1,f,1.4447999999999999,0.288,491.55601918804734
LTGES0680,ES01017,ES00054,220,1,f,4.57821,0.9126,491.55601918804734
LTGES0681a,ES00089,ES00926,400,3,f,0.65928,0.0804,5362.429300233244
LTGES0681b,ES00089,ES00926,400,3,f,0.65928,0.0804,5362.429300233244
LTGES0681c,ES00089,ES00926,400,3,f,0.65928,0.0804,5362.429300233244
LTGES0682,ES00694,ES00711,400,1,f,9.232380000000001,1.1259,1787.4764334110814
LTGES0683,ES00056,ES00200,220,1,f,6.80862,1.3572,491.55601918804734
LTGES0684a,ES00922,ES00145,220,2,f,1.3244,0.264,983.1120383760947
LTGES0684b,ES00922,ES00145,220,2,f,1.3244,0.264,983.1120383760947
LTGES0685a,ES00929,ES00490,220,2,f,1.61035,0.32099999999999995,983.1120383760947
LTGES0685b,ES00929,ES00490,220,2,f,1.61035,0.32099999999999995,983.1120383760947
LTGES0686,ES00930,ES00491,220,1,f,0.01204,0.0024,491.55601918804734
LTGES0687a,ES00929,ES00928,220,2,f,1.09865,0.219,983.1120383760947
LTGES0687b,ES00929,ES00928,220,2,f,1.09865,0.219,983.1120383760947
LTGES0688a,ES00931,ES00490,220,2,f,2.85047,0.5682,983.1120383760947
LTGES0688b,ES00931,ES00490,220,2,f,2.85047,0.5682,983.1120383760947
LTGES0689a,ES00402,ES00850,220,2,f,12.09117,2.4102,983.1120383760947
LTGES0689b,ES00402,ES00850,220,2,f,12.09117,2.4102,983.1120383760947
LTGES0690,ES00490,ES00492,220,1,f,19.6252,3.912,491.55601918804734
LTGES0691,ES00492,ES00493,220,1,f,9.17147,1.8281999999999998,491.55601918804734
LTGES0692,ES00493,ES01063,220,1,f,7.71764,1.5384,491.55601918804734
LTGES0693,ES01060,ES00492,220,1,f,14.571409999999998,2.9046,491.55601918804734
LTGES0694a,ES01078,ES00492,220,2,f,1.4749,0.294,983.1120383760947
LTGES0694b,ES01078,ES00492,220,2,f,1.4749,0.294,983.1120383760947
LTGES0695a,ES00934,ES00933,220,2,f,0.54481,0.1086,983.1120383760947
LTGES0695b,ES00934,ES00933,220,2,f,0.54481,0.1086,983.1120383760947
LTGES0696,ES00494,ES01071,220,1,f,17.04563,3.3978,491.55601918804734
LTGES0697,ES00934,ES00495,220,1,f,13.0634,2.6039999999999996,491.55601918804734
LTGES0698,ES00932,ES00354,400,1,f,0.07134,0.0087,1787.4764334110814
LTGES0699,ES00354,ES00497,400,1,f,9.36522,1.1421,1787.4764334110814
LTGES0700,ES00196,ES00498,400,1,f,17.32086,2.1123,1787.4764334110814
LTGES0701a,ES00458,ES00500,400,2,f,10.96668,1.3374,3574.952866822163
LTGES0701b,ES00458,ES00500,400,2,f,10.96668,1.3374,3574.952866822163
LTGES0702a,ES00458,ES00397,400,2,f,19.6308,2.3939999999999997,3574.952866822163
LTGES0702b,ES00458,ES00397,400,2,f,19.6308,2.3939999999999997,3574.952866822163
LTGES0703a,ES00500,ES00007,400,2,f,38.685959999999994,4.7177999999999995,3574.952866822163
LTGES0703b,ES00500,ES00007,400,2,f,38.685959999999994,4.7177999999999995,3574.952866822163
LTGES0704,ES01134,ES00499,220,1,f,5.19526,1.0356,491.55601918804734
LTGES0705,ES00179,ES00458,400,1,f,18.199080000000002,2.2194,1787.4764334110814
LTGES0706,ES00178,ES00501,220,1,f,6.892899999999999,1.3739999999999999,491.55601918804734
LTGES0707a,ES00502,ES00179,400,2,f,6.359100000000001,0.7755,3574.952866822163
LTGES0707b,ES00502,ES00179,400,2,f,6.359100000000001,0.7755,3574.952866822163
LTGES0708a,ES00935,ES00178,220,2,f,10.131659999999998,2.0195999999999996,983.1120383760947
LTGES0708b,ES00935,ES00178,220,2,f,10.131659999999998,2.0195999999999996,983.1120383760947
LTGES0709a,ES00937,ES00503,220,2,f,1.9474699999999998,0.3882,983.1120383760947
LTGES0709b,ES00937,ES00503,220,2,f,1.9474699999999998,0.3882,983.1120383760947
LTGES0710a,ES00501,ES00936,220,2,f,3.18458,0.6348,983.1120383760947
LTGES0710b,ES00501,ES00936,220,2,f,3.18458,0.6348,983.1120383760947
LTGES0711,ES00504,ES01089,220,1,f,2.6879299999999997,0.5357999999999999,491.55601918804734
LTGES0712a,ES00505,ES00195,220,2,f,1.7367699999999997,0.34619999999999995,983.1120383760947
LTGES0712b,ES00505,ES00195,220,2,f,1.7367699999999997,0.34619999999999995,983.1120383760947
LTGES0713a,ES00195,ES01152,220,2,f,6.5618,1.308,983.1120383760947
LTGES0713b,ES00195,ES01152,220,2,f,6.5618,1.308,983.1120383760947
LTGES0714a,ES00195,ES00506,220,2,f,4.8701799999999995,0.9708,983.1120383760947
LTGES0714b,ES00195,ES00506,220,2,f,4.8701799999999995,0.9708,983.1120383760947
LTGES0715a,ES00938,ES00507,220,2,f,4.0634999999999994,0.8099999999999999,983.1120383760947
LTGES0715b,ES00938,ES00507,220,2,f,4.0634999999999994,0.8099999999999999,983.1120383760947
LTGES0716a,ES00938,ES00180,220,2,f,13.93931,2.7786,983.1120383760947
LTGES0716b,ES00938,ES00180,220,2,f,13.93931,2.7786,983.1120383760947
LTGES0717a,ES00503,ES00938,220,2,f,7.961449999999999,1.587,983.1120383760947
LTGES0717b,ES00503,ES00938,220,2,f,7.961449999999999,1.587,983.1120383760947
LTGES0718,ES00501,ES00180,220,1,f,21.861629999999998,4.357799999999999,491.55601918804734
LTGES0719,ES00937,ES00501,220,1,f,1.32741,0.2646,491.55601918804734
LTGES0720a,ES00939,ES00504,220,2,f,0.94514,0.1884,983.1120383760947
LTGES0720b,ES00939,ES00504,220,2,f,0.94514,0.1884,983.1120383760947
LTGES0721,ES00353,ES00510,400,1,f,12.60996,1.5377999999999998,1787.4764334110814
LTGES0722,ES00510,ES00509,400,1,f,5.59404,0.6821999999999999,1787.4764334110814
LTGES0723,ES00941,ES00942,400,1,f,4.5559199999999995,0.5556,1787.4764334110814
LTGES0724a,ES00092,ES00942,400,2,f,2.1401999999999997,0.26099999999999995,3574.952866822163
LTGES0724b,ES00092,ES00942,400,2,f,2.1401999999999997,0.26099999999999995,3574.952866822163
LTGES0725a,ES00243,ES00949,220,2,f,1.78794,0.3564,983.1120383760947
LTGES0725b,ES00243,ES00949,220,2,f,1.78794,0.3564,983.1120383760947
LTGES0726,ES00509,ES00941,400,1,f,16.110539999999997,1.9646999999999997,1787.4764334110814
LTGES0727,ES00949,ES00091,220,1,f,5.6076299999999994,1.1178,491.55601918804734
LTGES0728a,ES00244,ES00941,400,2,f,0.84378,0.1029,3574.952866822163
LTGES0728b,ES00244,ES00941,400,2,f,0.84378,0.1029,3574.952866822163
LTGES0729,ES00948,ES00243,220,1,f,3.9220299999999995,0.7817999999999999,491.55601918804734
LTGES0730a,ES00368,ES00511,220,2,f,1.6855999999999998,0.33599999999999997,983.1120383760947
LTGES0730b,ES00368,ES00511,220,2,f,1.6855999999999998,0.33599999999999997,983.1120383760947
LTGES0731a,ES00512,ES00944,220,2,f,0.00602,0.0012,983.1120383760947
LTGES0731b,ES00512,ES00944,220,2,f,0.00602,0.0012,983.1120383760947
LTGES0732,ES00512,ES00945,220,1,f,8.19623,1.6338,491.55601918804734
LTGES0733,ES00512,ES00368,220,1,f,0.8728999999999999,0.174,491.55601918804734
LTGES0734,ES00945,ES00358,220,1,f,2.23643,0.4458,491.55601918804734
LTGES0735a,ES00947,ES01109,220,2,f,10.85406,2.1636,983.1120383760947
LTGES0735b,ES00947,ES01109,220,2,f,10.85406,2.1636,983.1120383760947
LTGES0736a,ES00947,ES00946,220,2,f,2.58559,0.5154,983.1120383760947
LTGES0736b,ES00947,ES00946,220,2,f,2.58559,0.5154,983.1120383760947
LTGES0737a,ES00947,ES00367,220,2,f,0.7133700000000001,0.1422,983.1120383760947
LTGES0737b,ES00947,ES00367,220,2,f,0.7133700000000001,0.1422,983.1120383760947
LTGES0738,ES00367,ES00513,220,1,f,4.0634999999999994,0.8099999999999999,491.55601918804734
LTGES0739,ES00367,ES00948,220,1,f,25.431489999999997,5.0694,491.55601918804734
LTGES0740,ES00948,ES00949,220,1,f,3.6360799999999998,0.7248,491.55601918804734
LTGES0741a,ES00514,ES00948,220,2,f,1.90232,0.3792,983.1120383760947
LTGES0741b,ES00514,ES00948,220,2,f,1.90232,0.3792,983.1120383760947
LTGES0742a,ES00837,ES00347,220,2,f,2.38693,0.47579999999999995,983.1120383760947
LTGES0742b,ES00837,ES00347,220,2,f,2.38693,0.47579999999999995,983.1120383760947
LTGES0743a,ES00367,ES00508,220,2,f,11.30556,2.2536,983.1120383760947
LTGES0743b,ES00367,ES00508,220,2,f,11.30556,2.2536,983.1120383760947
LTGES0744a,ES00511,ES00515,220,2,f,3.35916,0.6696,983.1120383760947
LTGES0744b,ES00511,ES00515,220,2,f,3.35916,0.6696,983.1120383760947
LTGES0745a,ES00508,ES00950,220,2,f,10.41761,2.0766,983.1120383760947
LTGES0745b,ES00508,ES00950,220,2,f,10.41761,2.0766,983.1120383760947
LTGES0746,ES00943,ES00513,220,1,f,3.4404299999999997,0.6858,491.55601918804734
LTGES0747a,ES00943,ES00951,220,2,f,2.67589,0.5334,983.1120383760947
LTGES0747b,ES00943,ES00951,220,2,f,2.67589,0.5334,983.1120383760947
LTGES0748a,ES00765,ES00255,220,2,f,0.43344,0.08639999999999999,983.1120383760947
LTGES0748b,ES00765,ES00255,220,2,f,0.43344,0.08639999999999999,983.1120383760947
LTGES0749,ES00516,ES00517,220,1,f,4.79493,0.9558,491.55601918804734
LTGES0750a,ES00953,ES00518,220,2,f,2.54646,0.5076,983.1120383760947
LTGES0750b,ES00953,ES00518,220,2,f,2.54646,0.5076,983.1120383760947
LTGES0751,ES00953,ES00849,220,1,f,8.45509,1.6854,491.55601918804734
LTGES0752a,ES00519,ES00954,220,2,f,1.9113499999999999,0.38099999999999995,983.1120383760947
LTGES0752b,ES00519,ES00954,220,2,f,1.9113499999999999,0.38099999999999995,983.1120383760947
LTGES0753a,ES00954,ES01052,220,2,f,13.63831,2.7186,983.1120383760947
LTGES0753b,ES00954,ES01052,220,2,f,13.63831,2.7186,983.1120383760947
LTGES0754a,ES01052,ES00490,220,2,f,9.722299999999999,1.9379999999999997,983.1120383760947
LTGES0754b,ES01052,ES00490,220,2,f,9.722299999999999,1.9379999999999997,983.1120383760947
LTGES0755a,ES00403,ES00954,220,2,f,12.43431,2.4786,983.1120383760947
LTGES0755b,ES00403,ES00954,220,2,f,12.43431,2.4786,983.1120383760947
LTGES0756,ES00403,ES00850,220,1,f,0.83678,0.16679999999999998,491.55601918804734
LTGES0757,ES00850,ES00403,220,1,f,0.8488199999999999,0.1692,491.55601918804734
LTGES0758,ES00403,ES00955,220,1,f,10.81493,2.1557999999999997,491.55601918804734
LTGES0759a,ES00091,ES00956,220,2,f,2.75415,0.549,983.1120383760947
LTGES0759b,ES00091,ES00956,220,2,f,2.75415,0.549,983.1120383760947
LTGES0760a,ES00127,ES00245,220,2,f,6.065149999999999,1.2089999999999999,983.1120383760947
LTGES0760b,ES00127,ES00245,220,2,f,6.065149999999999,1.2089999999999999,983.1120383760947
LTGES0761a,ES00127,ES00245,220,2,f,6.2818700000000005,1.2522,983.1120383760947
LTGES0761b,ES00127,ES00245,220,2,f,6.2818700000000005,1.2522,983.1120383760947
LTGES0762a,ES00111,ES00957,400,2,f,6.15738,0.7509,3574.952866822163
LTGES0762b,ES00111,ES00957,400,2,f,6.15738,0.7509,3574.952866822163
LTGES0763,ES00960,ES00433,220,1,f,1.15885,0.23099999999999998,491.55601918804734
LTGES0764a,ES00567,ES00024,220,2,f,3.3441099999999997,0.6666,983.1120383760947
LTGES0764b,ES00567,ES00024,220,2,f,3.3441099999999997,0.6666,983.1120383760947
LTGES0765,ES00485,ES00470,220,1,f,3.5548100000000002,0.7086,491.55601918804734
LTGES0766a,ES00022,ES01006,220,2,f,1.08059,0.21539999999999998,983.1120383760947
LTGES0766b,ES00022,ES01006,220,2,f,1.08059,0.21539999999999998,983.1120383760947
LTGES0767a,ES00435,ES00423,220,2,f,2.4170299999999996,0.48179999999999995,983.1120383760947
LTGES0767b,ES00435,ES00423,220,2,f,2.4170299999999996,0.48179999999999995,983.1120383760947
LTGES0768a,ES00435,ES00423,220,2,f,2.4651899999999998,0.49139999999999995,983.1120383760947
LTGES0768b,ES00435,ES00423,220,2,f,2.4651899999999998,0.49139999999999995,983.1120383760947
LTGES0769a,ES00423,ES00228,220,2,f,1.5080099999999999,0.3006,983.1120383760947
LTGES0769b,ES00423,ES00228,220,2,f,1.5080099999999999,0.3006,983.1120383760947
LTGES0770a,ES00423,ES00520,220,2,f,3.81066,0.7595999999999999,983.1120383760947
LTGES0770b,ES00423,ES00520,220,2,f,3.81066,0.7595999999999999,983.1120383760947
LTGES0771a,ES00228,ES00521,220,2,f,2.43208,0.4848,983.1120383760947
LTGES0771b,ES00228,ES00521,220,2,f,2.43208,0.4848,983.1120383760947
LTGES0772a,ES00522,ES00523,220,2,f,5.48121,1.0926,983.1120383760947
LTGES0772b,ES00522,ES00523,220,2,f,5.48121,1.0926,983.1120383760947
LTGES0773a,ES00523,ES00178,220,2,f,4.55112,0.9071999999999999,983.1120383760947
LTGES0773b,ES00523,ES00178,220,2,f,4.55112,0.9071999999999999,983.1120383760947
LTGES0774a,ES00003,ES00520,220,2,f,3.90698,0.7788,983.1120383760947
LTGES0774b,ES00003,ES00520,220,2,f,3.90698,0.7788,983.1120383760947
LTGES0775a,ES00228,ES00047,220,2,f,4.22905,0.843,983.1120383760947
LTGES0775b,ES00228,ES00047,220,2,f,4.22905,0.843,983.1120383760947
LTGES0776a,ES00047,ES00003,220,2,f,3.41334,0.6804,983.1120383760947
LTGES0776b,ES00047,ES00003,220,2,f,3.41334,0.6804,983.1120383760947
LTGES0777a,ES00879,ES00012,400,2,f,2.60514,0.3177,3574.952866822163
LTGES0777b,ES00879,ES00012,400,2,f,2.60514,0.3177,3574.952866822163
LTGES0778a,ES00879,ES00012,400,2,f,2.60514,0.3177,3574.952866822163
LTGES0778b,ES00879,ES00012,400,2,f,2.60514,0.3177,3574.952866822163
LTGES0779,ES00206,ES00884,400,1,f,1.28904,0.1572,1787.4764334110814
LTGES0780a,ES00206,ES00214,400,2,f,6.31974,0.7707,3574.952866822163
LTGES0780b,ES00206,ES00214,400,2,f,6.31974,0.7707,3574.952866822163
LTGES0781,ES00525,ES00454,220,1,f,11.645689999999998,2.3213999999999997,491.55601918804734
LTGES0782,ES00526,ES00885,220,1,f,7.15176,1.4256,491.55601918804734
LTGES0783,ES00454,ES01000,220,1,f,25.02514,4.9883999999999995,491.55601918804734
LTGES0784,ES00963,ES01136,400,1,f,7.51776,0.9168,1787.4764334110814
LTGES0785,ES01065,ES00467,220,1,f,2.3478,0.46799999999999997,491.55601918804734
LTGES0786,ES00527,ES00964,220,1,f,2.0769,0.414,491.55601918804734
LTGES0790,ES00361,ES00701,220,1,f,15.880759999999999,3.1656,491.55601918804734
LTGES0791a,ES00701,ES00530,220,2,f,0.83979,0.1674,983.1120383760947
LTGES0791b,ES00701,ES00530,220,2,f,0.83979,0.1674,983.1120383760947
LTGES0792a,ES00393,ES00362,400,2,f,12.77478,1.5578999999999998,3574.952866822163
LTGES0792b,ES00393,ES00362,400,2,f,12.77478,1.5578999999999998,3574.952866822163
LTGES0793a,ES00188,ES00186,400,2,f,2.7625800000000003,0.3369,3574.952866822163
LTGES0793b,ES00188,ES00186,400,2,f,2.7625800000000003,0.3369,3574.952866822163
LTGES0794a,ES00187,ES00185,220,2,f,3.38023,0.6738,983.1120383760947
LTGES0794b,ES00187,ES00185,220,2,f,3.38023,0.6738,983.1120383760947
LTGES0795a,ES00337,ES00035,400,2,f,8.295119999999999,1.0115999999999998,3574.952866822163
LTGES0795b,ES00337,ES00035,400,2,f,8.295119999999999,1.0115999999999998,3574.952866822163
LTGES0796,ES00336,ES00975,220,1,f,16.208849999999998,3.231,491.55601918804734
LTGES0797a,ES00184,ES00735,400,4,f,0.93234,0.1137,7149.905733644326
LTGES0797b,ES00184,ES00735,400,4,f,0.93234,0.1137,7149.905733644326
LTGES0797c,ES00184,ES00735,400,4,f,0.93234,0.1137,7149.905733644326
LTGES0797d,ES00184,ES00735,400,4,f,0.93234,0.1137,7149.905733644326
LTGES0798,ES00185,ES00187,220,1,f,2.5886,0.516,491.55601918804734
LTGES0799a,ES00186,ES00181,400,2,f,7.86216,0.9588,3574.952866822163
LTGES0799b,ES00186,ES00181,400,2,f,7.86216,0.9588,3574.952866822163
LTGES0800a,ES00180,ES00532,220,2,f,1.3815899999999999,0.2754,983.1120383760947
LTGES0800b,ES00180,ES00532,220,2,f,1.3815899999999999,0.2754,983.1120383760947
LTGES0801a,ES00532,ES00969,220,2,f,8.36479,1.6674,983.1120383760947
LTGES0801b,ES00532,ES00969,220,2,f,8.36479,1.6674,983.1120383760947
LTGES0802a,ES00735,ES00186,400,2,f,7.96548,0.9714,3574.952866822163
LTGES0802b,ES00735,ES00186,400,2,f,7.96548,0.9714,3574.952866822163
LTGES0803a,ES00153,ES00533,400,2,f,0.44526,0.0543,3574.952866822163
LTGES0803b,ES00153,ES00533,400,2,f,0.44526,0.0543,3574.952866822163
LTGES0804,ES00134,ES00970,220,1,f,1.18594,0.2364,491.55601918804734
LTGES0805a,ES00970,ES00461,220,2,f,0.92407,0.18419999999999997,983.1120383760947
LTGES0805b,ES00970,ES00461,220,2,f,0.92407,0.18419999999999997,983.1120383760947
LTGES0806a,ES00134,ES00971,220,2,f,1.03544,0.2064,983.1120383760947
LTGES0806b,ES00134,ES00971,220,2,f,1.03544,0.2064,983.1120383760947
LTGES0807,ES00134,ES00970,220,1,f,1.15885,0.23099999999999998,491.55601918804734
LTGES0808,ES00534,ES01160,220,1,f,7.5551,1.506,491.55601918804734
LTGES0809,ES00217,ES00534,220,1,f,3.19963,0.6378,491.55601918804734
LTGES0810a,ES00972,ES00535,220,2,f,1.52005,0.303,983.1120383760947
LTGES0810b,ES00972,ES00535,220,2,f,1.52005,0.303,983.1120383760947
LTGES0811a,ES00972,ES00973,220,2,f,0.92708,0.1848,983.1120383760947
LTGES0811b,ES00972,ES00973,220,2,f,0.92708,0.1848,983.1120383760947
LTGES0812a,ES00973,ES00218,220,2,f,1.02942,0.2052,983.1120383760947
LTGES0812b,ES00973,ES00218,220,2,f,1.02942,0.2052,983.1120383760947
LTGES0813,ES00218,ES00097,220,1,f,20.62753,4.1118,491.55601918804734
LTGES0814,ES00974,ES00535,220,1,f,11.65171,2.3226,491.55601918804734
LTGES0815,ES00536,ES00218,220,1,f,17.987759999999998,3.5856,491.55601918804734
LTGES0816,ES00537,ES00844,220,1,f,7.0283500000000005,1.401,491.55601918804734
LTGES0817a,ES00975,ES00538,220,2,f,5.55044,1.1064,983.1120383760947
LTGES0817b,ES00975,ES00538,220,2,f,5.55044,1.1064,983.1120383760947
LTGES0818,ES00539,ES00977,220,1,f,4.38858,0.8748,491.55601918804734
LTGES0819,ES00976,ES00539,220,1,f,0.07224,0.0144,491.55601918804734
LTGES0820a,ES00538,ES00539,220,2,f,1.5591799999999998,0.31079999999999997,983.1120383760947
LTGES0820b,ES00538,ES00539,220,2,f,1.5591799999999998,0.31079999999999997,983.1120383760947
LTGES0821,ES00978,ES00192,220,1,f,0.9632000000000001,0.192,491.55601918804734
LTGES0822a,ES00008,ES00979,220,2,f,23.56529,4.6974,983.1120383760947
LTGES0822b,ES00008,ES00979,220,2,f,23.56529,4.6974,983.1120383760947
LTGES0823a,ES00979,ES00192,220,2,f,5.31566,1.0595999999999999,983.1120383760947
LTGES0823b,ES00979,ES00192,220,2,f,5.31566,1.0595999999999999,983.1120383760947
LTGES0824,ES00191,ES00540,220,1,f,16.60316,3.3095999999999997,491.55601918804734
LTGES0825,ES00541,ES00542,220,1,f,5.764149999999999,1.1489999999999998,491.55601918804734
LTGES0826,ES00542,ES00316,220,1,f,1.8090099999999998,0.3606,491.55601918804734
LTGES0827a,ES01019,ES00316,220,3,f,3.24177,0.6462,1474.6680575641421
LTGES0827b,ES01019,ES00316,220,3,f,3.24177,0.6462,1474.6680575641421
LTGES0827c,ES01019,ES00316,220,3,f,3.24177,0.6462,1474.6680575641421
LTGES0828,ES00980,ES00542,220,1,f,0.07826,0.0156,491.55601918804734
LTGES0829,ES00982,ES00546,220,1,f,6.66414,1.3284,491.55601918804734
LTGES0830,ES00543,ES01008,220,1,f,0.6862799999999999,0.13679999999999998,491.55601918804734
LTGES0831,ES00072,ES00544,400,1,f,8.5731,1.0455,1787.4764334110814
LTGES0832a,ES00072,ES00545,400,2,f,13.45374,1.6406999999999998,3574.952866822163
LTGES0832b,ES00072,ES00545,400,2,f,13.45374,1.6406999999999998,3574.952866822163
LTGES0833a,ES00545,ES00789,400,2,f,20.99856,2.5608,3574.952866822163
LTGES0833b,ES00545,ES00789,400,2,f,20.99856,2.5608,3574.952866822163
LTGES0834,ES00103,ES01011,220,1,f,1.76386,0.3516,491.55601918804734
LTGES0835a,ES00548,ES00989,220,2,f,0.05117,0.0102,983.1120383760947
LTGES0835b,ES00548,ES00989,220,2,f,0.05117,0.0102,983.1120383760947
LTGES0836,ES00108,ES00548,220,1,f,6.570829999999999,1.3097999999999999,491.55601918804734
LTGES0837a,ES00549,ES00550,220,2,f,4.6173399999999996,0.9204,983.1120383760947
LTGES0837b,ES00549,ES00550,220,2,f,4.6173399999999996,0.9204,983.1120383760947
LTGES0838a,ES00550,ES00164,220,2,f,10.3544,2.064,983.1120383760947
LTGES0838b,ES00550,ES00164,220,2,f,10.3544,2.064,983.1120383760947
LTGES0839,ES00544,ES00551,400,1,f,4.297619999999999,0.5240999999999999,1787.4764334110814
